ID Posisi,Nama Posisi,Nama Mitra,Nama Kegiatan,Quota Posisi,Lokasi Bekerja,Tipe Aktivitas,URL Logo,Mulai Periode,Berakhir Periode,Mulai Pendaftaran,Berakhir Pendaftaran,SKS Diberikan,Kode Lokasi,ID Mitra,Kegiatan Bersertifikat
85c302c8-81ba-11ed-8c99-9aeeab388a33,Content Producer & Currator,VOCASIA,Vocasia Internship Professional Edutech Program,2,Kota Jakarta Timur,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_47596fd8-2b46-4ad8-8a00-392d7c8107a2.png,2023-02-10T07:00:00+07:00,2023-06-10T07:00:00+07:00,2022-12-28T07:00:00+07:00,2023-01-20T07:00:00+07:00,20,016400,77cde2f6-fa33-4932-8847-83b3414b1877,True
edc2c875-6fe1-11ed-b6f6-62d54cabf853,Content Production and Streaming,YHC QuIP (Quality Internship Program),Improving Performance Skill Through Project Management,10,Batola dan Banjarmasin Kalimantan Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_36c92668-9a5e-4ef2-89e6-717e1c387010.png,2023-02-10T07:00:00+07:00,2023-07-10T07:00:00+07:00,2022-12-01T07:00:00+07:00,2023-01-20T07:00:00+07:00,20,,054b69c6-e415-4e06-be7f-491f672a68b0,True
3076dee2-7062-11ed-8312-feb214c74b66,Content Writer ,Citiasia Inc.,Smart Cities & Smart enterprises: Co-Creation Solution & Innovation Development Internship Programs ,6,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_53530d4e-b597-4989-ba93-d03aeb8da921.png,2023-02-16T07:00:00+07:00,2023-06-30T07:00:00+07:00,2022-12-29T07:00:00+07:00,2023-01-31T07:00:00+07:00,20,016300,1d463f4f-bcd8-4125-87a9-e0c00f5328dc,True
c83d8dec-64e0-11ed-8e15-4eaca8c1bf53,Content Writer Intern,Orbit Future Academy, Orbit 4 Indonesia Internship Program,3,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_58c94cca-97a8-4618-a010-5296281e0222.jpg,2023-02-10T07:00:00+07:00,2023-07-10T07:00:00+07:00,2022-11-15T07:00:00+07:00,2023-01-08T07:00:00+07:00,20,016300,0be8abbc-2642-42b4-9ca5-4d33f4704a94,True
53817f6b-670b-11ed-9ad9-5a2f049e0a05,Content Writer Marketplace,Erajaya,Lets Grow with Erajaya,2,Kota Jakarta Barat,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4b68b978-babc-4555-b29d-ac9ca4fe7af5.png,2023-02-16T07:00:00+07:00,2023-06-16T07:00:00+07:00,2022-12-23T07:00:00+07:00,2023-01-31T07:00:00+07:00,20,016200,a748af00-6fc5-44c8-a820-fda83886973c,True
1e7a02bb-6b01-11ed-8147-a2c3ec1c6e84,Continuous Improvement,PT Bumitama Gunajaya Agro,Officer Development Program,3,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png,2023-02-13T07:00:00+07:00,2023-06-30T07:00:00+07:00,2022-12-01T07:00:00+07:00,2023-01-31T07:00:00+07:00,20,016300,8816b5f5-7f39-459c-ba0c-86996423c5e5,True
f2f9b476-81bd-11ed-afe6-e28bf6b6d14d,Copywriter,VOCASIA,Vocasia Internship Professional Edutech Program,5,Kota Jakarta Timur,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_47596fd8-2b46-4ad8-8a00-392d7c8107a2.png,2023-02-10T07:00:00+07:00,2023-06-10T07:00:00+07:00,2022-12-28T07:00:00+07:00,2023-01-20T07:00:00+07:00,20,016400,77cde2f6-fa33-4932-8847-83b3414b1877,True
c9a91d88-657d-11ed-ac0b-96cc8f5beea7,Copywriter Intern,Zenius,Zenius Professionals Practice Program Angkatan 4,4,Kota Jakarta Selatan,BLENDED,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344946d7-f9c2-4c1e-8af0-646114c7d8ad.png,2023-02-13T07:00:00+07:00,2023-06-30T07:00:00+07:00,2022-12-22T07:00:00+07:00,2023-01-27T07:00:00+07:00,20,016300,261f4d66-aa98-41a5-a213-a079764411a7,True
ed0114a8-54e0-11ed-8e0a-3642855f7e03,Core & Fiberaztion Project Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),5,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,2023-02-10T07:00:00+07:00,2023-06-30T07:00:00+07:00,2022-12-20T07:00:00+07:00,2023-01-31T07:00:00+07:00,20,016300,c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698,True
4bc0fb24-6baf-11ed-98f2-a6bfdab34a31,Corporate Banking Strategy Intern,Bank CIMB Niaga,Corporate Banking Strategy Intern (COBA),3,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_de215b33-560a-4fc0-b322-6d9cc3b3a0b1.png,2023-02-10T07:00:00+07:00,2023-07-10T07:00:00+07:00,2022-12-01T07:00:00+07:00,2023-01-31T07:00:00+07:00,20,016300,7ee6d215-9ad2-4565-81c1-555e8efb1360,True
832160be-54d5-11ed-8e0a-3642855f7e03,Corporate Communication & CSR Intern,Nusantara Infrastructure,Nusantara All Division ,1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_38539944-f328-4d58-bef3-1d8a97f607e4.jpg,2023-02-16T07:00:00+07:00,2023-06-30T07:00:00+07:00,2022-12-15T07:00:00+07:00,2023-02-11T07:00:00+07:00,20,,33c404bb-b227-4a65-85dc-9fe9cf434e1e,True
1daea319-8590-11ed-a5b3-36fb96982c30,Corporate Communication Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),2,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,2023-02-10T07:00:00+07:00,2023-06-30T07:00:00+07:00,2022-12-20T07:00:00+07:00,2023-01-31T07:00:00+07:00,20,016300,c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698,True
f1cb16a2-54d6-11ed-b209-b250481d78c3,Corporate Communication Intern (Graphic Designer),Nusantara Infrastructure,Nusantara All Division ,1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_38539944-f328-4d58-bef3-1d8a97f607e4.jpg,2023-02-16T07:00:00+07:00,2023-06-30T07:00:00+07:00,2022-12-15T07:00:00+07:00,2023-02-11T07:00:00+07:00,20,,33c404bb-b227-4a65-85dc-9fe9cf434e1e,True
8ea53811-6fbb-11ed-ab38-feb214c74b66,Corporate Communications Intern,PT Petrokimia Gresik,Petrokimia Undergraduate Apprenticeship Program Cycle 4,3,Kab. Gresik,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_87fed9ce-8cc7-4c55-8727-1c02a5030d20.png,2023-02-16T07:00:00+07:00,2023-06-30T07:00:00+07:00,2022-12-20T07:00:00+07:00,2023-01-06T07:00:00+07:00,20,050100,bc27aac3-8e3f-4016-9b18-cdbfa26746d8,True
b18c3c6e-6f9c-11ed-8b84-22d0c8df9d48,Corporate Finance Intern,PT Petrokimia Gresik,Petrokimia Undergraduate Apprenticeship Program Cycle 4,6,Kab. Gresik,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_87fed9ce-8cc7-4c55-8727-1c02a5030d20.png,2023-02-16T07:00:00+07:00,2023-06-30T07:00:00+07:00,2022-12-20T07:00:00+07:00,2023-01-06T07:00:00+07:00,20,050100,bc27aac3-8e3f-4016-9b18-cdbfa26746d8,True
99b4d178-8590-11ed-a5b3-36fb96982c30,Corporate Secretary Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,2023-02-10T07:00:00+07:00,2023-06-30T07:00:00+07:00,2022-12-20T07:00:00+07:00,2023-01-31T07:00:00+07:00,20,016300,c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698,True
727ba7f6-54d7-11ed-a443-0a3963f6cf56,Corporate Secretary Intern,Nusantara Infrastructure,Nusantara All Division ,1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_38539944-f328-4d58-bef3-1d8a97f607e4.jpg,2023-02-16T07:00:00+07:00,2023-06-30T07:00:00+07:00,2022-12-15T07:00:00+07:00,2023-02-11T07:00:00+07:00,20,,33c404bb-b227-4a65-85dc-9fe9cf434e1e,True
9f3f366e-6653-11ed-9ad9-5a2f049e0a05,Creative Graphic Design Intern,Bank CIMB Niaga,Employer Branding Project,2,Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_de215b33-560a-4fc0-b322-6d9cc3b3a0b1.png,2023-02-10T07:00:00+07:00,2023-07-10T07:00:00+07:00,2022-12-01T07:00:00+07:00,2023-01-31T07:00:00+07:00,20,,7ee6d215-9ad2-4565-81c1-555e8efb1360,True
3fd79b95-64e3-11ed-8ebb-320b4c7afbe7,Creative Intern for Orbit Global Alliances,Orbit Future Academy, Orbit 4 Indonesia Internship Program,1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_58c94cca-97a8-4618-a010-5296281e0222.jpg,2023-02-10T07:00:00+07:00,2023-07-10T07:00:00+07:00,2022-11-15T07:00:00+07:00,2023-01-08T07:00:00+07:00,20,016300,0be8abbc-2642-42b4-9ca5-4d33f4704a94,True
128ffa7c-6f95-11ed-9576-62d54cabf853,Creative Marketing Intern,Bluebird Group,Belajar Birdsama Bluebird,3,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344c87cc-627d-46d8-a4cb-650b8e73d167.jpg,2023-02-06T07:00:00+07:00,2023-07-28T07:00:00+07:00,2022-12-23T07:00:00+07:00,2023-01-13T07:00:00+07:00,20,,ac1f94db-56fa-4a5c-8cfa-5c6c67b3f1fb,True
d5c67189-569c-11ed-a8eb-9a9247092b05,Creative Team,HAKKA INDONESIA OFFICIAL,"Digital Talent for TikTok Content Creation, Live Streaming Shop, and Learning Development - Hakka Indonesia",11,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_3c9577c5-1bb5-4b33-ae09-7865579651be.png,2023-02-10T07:00:00+07:00,2023-06-10T07:00:00+07:00,2022-11-15T07:00:00+07:00,2023-01-20T07:00:00+07:00,20,016300,a0738820-ef75-4c0b-b128-4d70a88ef213,True
4a788e9b-6ed1-11ed-9cff-0278cb7f6574,CRM Marketing (Operation) - Intern,Bluebird Group,Belajar Birdsama Bluebird,1,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344c87cc-627d-46d8-a4cb-650b8e73d167.jpg,2023-02-06T07:00:00+07:00,2023-07-28T07:00:00+07:00,2022-12-23T07:00:00+07:00,2023-01-13T07:00:00+07:00,20,,ac1f94db-56fa-4a5c-8cfa-5c6c67b3f1fb,True
3918f5b9-8c25-11ed-81aa-fac4d2e980ef,CRM Ops Intern,Zenius,Zenius Professionals Practice Program Angkatan 4,1,Kota Jakarta Selatan,BLENDED,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344946d7-f9c2-4c1e-8af0-646114c7d8ad.png,2023-02-13T07:00:00+07:00,2023-06-30T07:00:00+07:00,2022-12-22T07:00:00+07:00,2023-01-27T07:00:00+07:00,20,016300,261f4d66-aa98-41a5-a213-a079764411a7,True
5a449fb3-60d7-11ed-aaab-4a119f027d25,Customare Care  - Jakarta,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,2,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png,2023-02-10T07:00:00+07:00,2023-06-10T07:00:00+07:00,2022-11-15T07:00:00+07:00,2023-01-20T07:00:00+07:00,20,016100,631c1888-6d99-43db-bfff-086dafc150c3,True
bd9b185e-6fae-11ed-ab38-feb214c74b66,Customer Acquisition and Business Development,YHC QuIP (Quality Internship Program),Integration in The Educational Ecosystem,10,Yogyakarta,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_36c92668-9a5e-4ef2-89e6-717e1c387010.png,2023-02-10T07:00:00+07:00,2023-07-10T07:00:00+07:00,2022-12-01T07:00:00+07:00,2023-01-20T07:00:00+07:00,20,,054b69c6-e415-4e06-be7f-491f672a68b0,True
fb584450-6c8b-11ed-934e-964ca1abcf1b,CUSTOMER CARE,Alfamart,Optimalisasi layanan konsumen melalui channel email AlfaCare,4,Kota Tangerang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg,2023-02-10T07:00:00+07:00,2023-06-10T07:00:00+07:00,2022-11-25T07:00:00+07:00,2023-01-20T07:00:00+07:00,20,286100,313a80ac-21da-47fe-a999-e9d82b912be2,True
ad7acd78-54df-11ed-a443-0a3963f6cf56,Customer Experience Management Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),2,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,2023-02-10T07:00:00+07:00,2023-06-30T07:00:00+07:00,2022-12-20T07:00:00+07:00,2023-01-31T07:00:00+07:00,20,016300,c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698,True
032ff23e-6ff4-11ed-a7a1-0278cb7f6574,Customer Service,Bangbeli, Project-Based Learning Internship Bangbeli,6,Kota Malang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c75e82ed-0291-4702-be9a-43e96b6e253d.png,2023-02-16T07:00:00+07:00,2023-07-01T07:00:00+07:00,2023-01-01T07:00:00+07:00,2023-01-31T07:00:00+07:00,20,056100,28db6842-7383-42ba-80b7-bf02b8aac8f7,True
dbb3e35b-6198-11ed-aaab-4a119f027d25,Customer Service Operation,PT. AEON INDONESIA,Apprenticeship AEON Retail Sentul Branch,6,"Sentul, Bogor",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7f56cfa2-7e7c-4ee6-a643-432a187e674f.png,2023-02-13T07:00:00+07:00,2023-06-10T07:00:00+07:00,2022-12-15T07:00:00+07:00,2023-01-20T07:00:00+07:00,20,,aca44337-020b-460d-b69c-cd586f6297bc,True
85b06efa-6191-11ed-9380-320b4c7afbe7,Customer Service Operation,PT. AEON INDONESIA,Apprenticeship AEON Retail Jakarta Garden City Branch,6,"Cakung, Jakarta Timur",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7f56cfa2-7e7c-4ee6-a643-432a187e674f.png,2023-02-13T07:00:00+07:00,2023-06-10T07:00:00+07:00,2022-12-15T07:00:00+07:00,2023-01-20T07:00:00+07:00,20,,aca44337-020b-460d-b69c-cd586f6297bc,True
7f38dcfd-616f-11ed-9380-320b4c7afbe7,Customer Service Operation,PT. AEON INDONESIA,Apprenticeship AEON Retail BSD Branch,6,"Tangerang, Banten",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7f56cfa2-7e7c-4ee6-a643-432a187e674f.png,2023-02-13T07:00:00+07:00,2023-06-10T07:00:00+07:00,2022-12-15T07:00:00+07:00,2023-01-20T07:00:00+07:00,20,,aca44337-020b-460d-b69c-cd586f6297bc,True
deac6baa-61a1-11ed-9380-320b4c7afbe7,Customer Service Retail,PT. AEON INDONESIA,Apprenticeship AEON Retail Tanjung Barat Branch,4,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7f56cfa2-7e7c-4ee6-a643-432a187e674f.png,2023-02-13T07:00:00+07:00,2023-06-10T07:00:00+07:00,2022-12-15T07:00:00+07:00,2023-01-20T07:00:00+07:00,20,016300,aca44337-020b-460d-b69c-cd586f6297bc,True
d378e776-55a6-11ed-8e0a-3642855f7e03,CVM Data Science & Analytics Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),2,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,2023-02-10T07:00:00+07:00,2023-06-30T07:00:00+07:00,2022-12-20T07:00:00+07:00,2023-01-31T07:00:00+07:00,20,016300,c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698,True
fe113bd6-60dc-11ed-9958-e6768c594c9c,D2D Officer - JBA (Jakarta),ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png,2023-02-10T07:00:00+07:00,2023-06-10T07:00:00+07:00,2022-11-15T07:00:00+07:00,2023-01-20T07:00:00+07:00,20,016100,631c1888-6d99-43db-bfff-086dafc150c3,True
131f4d7d-704d-11ed-a7a1-0278cb7f6574,Data Analyst,BNI,BNI Global Trade,2,Kota Jakarta Pusat,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_642f3ae3-5162-4f40-aba6-e0c819df5f56.jpg,2023-02-16T07:00:00+07:00,2023-06-30T07:00:00+07:00,2022-12-29T07:00:00+07:00,2023-01-20T07:00:00+07:00,20,016000,1434cd57-6295-441a-898a-7294119a96d7,True
f3f59567-6f98-11ed-9576-62d54cabf853,Data Analyst,Bluebird Group,Belajar Birdsama Bluebird,1,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344c87cc-627d-46d8-a4cb-650b8e73d167.jpg,2023-02-06T07:00:00+07:00,2023-07-28T07:00:00+07:00,2022-12-23T07:00:00+07:00,2023-01-13T07:00:00+07:00,20,,ac1f94db-56fa-4a5c-8cfa-5c6c67b3f1fb,True
3055f672-6000-11ed-b4b5-baaa6764964c,Data Analyst Intern,Zenius,Zenius Professionals Practice Program Angkatan 4,1,Kota Jakarta Selatan,BLENDED,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344946d7-f9c2-4c1e-8af0-646114c7d8ad.png,2023-02-13T07:00:00+07:00,2023-06-30T07:00:00+07:00,2022-12-22T07:00:00+07:00,2023-01-27T07:00:00+07:00,20,016300,261f4d66-aa98-41a5-a213-a079764411a7,True
d5f98f09-64e1-11ed-b74d-2af064b3727d,Data Analyst Intern,Orbit Future Academy, Orbit 4 Indonesia Internship Program,1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_58c94cca-97a8-4618-a010-5296281e0222.jpg,2023-02-10T07:00:00+07:00,2023-07-10T07:00:00+07:00,2022-11-15T07:00:00+07:00,2023-01-08T07:00:00+07:00,20,016300,0be8abbc-2642-42b4-9ca5-4d33f4704a94,True
a2845609-6f98-11ed-8b84-22d0c8df9d48,Data Engineer,Bluebird Group,Belajar Birdsama Bluebird,1,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344c87cc-627d-46d8-a4cb-650b8e73d167.jpg,2023-02-06T07:00:00+07:00,2023-07-28T07:00:00+07:00,2022-12-23T07:00:00+07:00,2023-01-13T07:00:00+07:00,20,,ac1f94db-56fa-4a5c-8cfa-5c6c67b3f1fb,True
d52fc38c-6b12-11ed-8225-d61b0e2692e7,Data Engineering for Information Analyzer Project Intern,Bank CIMB Niaga,Data Engineering for Information Analyzer Project,3,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_de215b33-560a-4fc0-b322-6d9cc3b3a0b1.png,2023-02-10T07:00:00+07:00,2023-07-10T07:00:00+07:00,2022-12-01T07:00:00+07:00,2023-01-31T07:00:00+07:00,20,016300,7ee6d215-9ad2-4565-81c1-555e8efb1360,True
eb891ca6-55ac-11ed-adef-fa00dd4e79e4,Data Governance Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),3,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,2023-02-10T07:00:00+07:00,2023-06-30T07:00:00+07:00,2022-12-20T07:00:00+07:00,2023-01-31T07:00:00+07:00,20,016300,c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698,True
edc3475f-6aea-11ed-a22e-c63f61abb566,Data Governance & Master Data Management intern,Bank CIMB Niaga,Analyst for Data Privacy Program's Records of Processing Activities Implementation and Master Data Management,3,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_de215b33-560a-4fc0-b322-6d9cc3b3a0b1.png,2023-02-10T07:00:00+07:00,2023-07-10T07:00:00+07:00,2022-12-01T07:00:00+07:00,2023-01-31T07:00:00+07:00,20,016300,7ee6d215-9ad2-4565-81c1-555e8efb1360,True
80fe8c5b-6ff6-11ed-83fd-7e8ddab09462,Data  & Growth Analyst,Bangbeli, Project-Based Learning Internship Bangbeli,4,Kota Malang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c75e82ed-0291-4702-be9a-43e96b6e253d.png,2023-02-16T07:00:00+07:00,2023-07-01T07:00:00+07:00,2023-01-01T07:00:00+07:00,2023-01-31T07:00:00+07:00,20,056100,28db6842-7383-42ba-80b7-bf02b8aac8f7,True
3d67e5a3-6c8e-11ed-8441-22d0c8df9d48,DATA INFORMATION SPECIALIST,Alfamart,Location & Development Dashboard with Google Looker Studio,2,Kota Tangerang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg,2023-02-10T07:00:00+07:00,2023-06-10T07:00:00+07:00,2022-11-25T07:00:00+07:00,2023-01-20T07:00:00+07:00,20,286100,313a80ac-21da-47fe-a999-e9d82b912be2,True
c54e1efa-55a4-11ed-adef-fa00dd4e79e4,Data Integrity Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,2023-02-10T07:00:00+07:00,2023-06-30T07:00:00+07:00,2022-12-20T07:00:00+07:00,2023-01-31T07:00:00+07:00,20,016300,c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698,True
59e56a84-55a6-11ed-8e0a-3642855f7e03,Data Quality & Integrity Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,2023-02-10T07:00:00+07:00,2023-06-30T07:00:00+07:00,2022-12-20T07:00:00+07:00,2023-01-31T07:00:00+07:00,20,016300,c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698,True
4b872fd1-6f99-11ed-9576-62d54cabf853,Data Scientist,Bluebird Group,Belajar Birdsama Bluebird,1,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344c87cc-627d-46d8-a4cb-650b8e73d167.jpg,2023-02-06T07:00:00+07:00,2023-07-28T07:00:00+07:00,2022-12-23T07:00:00+07:00,2023-01-13T07:00:00+07:00,20,,ac1f94db-56fa-4a5c-8cfa-5c6c67b3f1fb,True
5bcfefc8-6f97-11ed-a7a1-0278cb7f6574,Data Scientist,Otoritas Jasa Keuangan,Departemen Audit Internal,1,DKI Jakarta,BLENDED,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4b3ea65a-1d30-4abb-8b7f-13dc36389c0d.png,2023-02-10T07:00:00+07:00,2023-06-30T07:00:00+07:00,2023-01-04T07:00:00+07:00,2023-01-20T07:00:00+07:00,20,,099f120b-b556-44fd-a9f5-a1d7b26cf4c2,True
f6ff6a99-654a-11ed-8642-0ec0e2c26b07,Data Scientist Intern,Erajaya,Lets Grow with Erajaya,4,Kota Jakarta Barat,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4b68b978-babc-4555-b29d-ac9ca4fe7af5.png,2023-02-16T07:00:00+07:00,2023-06-16T07:00:00+07:00,2022-12-23T07:00:00+07:00,2023-01-31T07:00:00+07:00,20,016200,a748af00-6fc5-44c8-a820-fda83886973c,True
ec25c4ab-6a3a-11ed-aad2-c63f61abb566,Data Support,PT. AEON INDONESIA,Apprenticeship AEON Retail Jakarta Garden City Branch,2,"Cakung, Jakarta Timur",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7f56cfa2-7e7c-4ee6-a643-432a187e674f.png,2023-02-13T07:00:00+07:00,2023-06-10T07:00:00+07:00,2022-12-15T07:00:00+07:00,2023-01-20T07:00:00+07:00,20,,aca44337-020b-460d-b69c-cd586f6297bc,True
22062203-6a3c-11ed-bcf7-7a198d98cc8b,Data Support,PT. AEON INDONESIA,Apprenticeship AEON Retail Sentul Branch,2,"Sentul, Bogor",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7f56cfa2-7e7c-4ee6-a643-432a187e674f.png,2023-02-13T07:00:00+07:00,2023-06-10T07:00:00+07:00,2022-12-15T07:00:00+07:00,2023-01-20T07:00:00+07:00,20,,aca44337-020b-460d-b69c-cd586f6297bc,True
f792766c-6a3c-11ed-aad2-c63f61abb566,Data Support,PT. AEON INDONESIA,Apprenticeship AEON Retail Tanjung Barat Branch,2,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7f56cfa2-7e7c-4ee6-a643-432a187e674f.png,2023-02-13T07:00:00+07:00,2023-06-10T07:00:00+07:00,2022-12-15T07:00:00+07:00,2023-01-20T07:00:00+07:00,20,016300,aca44337-020b-460d-b69c-cd586f6297bc,True
